5096.004311948771, 0.021008465088873607
5391.713857104195, 0.0229717775239434
5675.671242886256, 0.025258096828046736
5974.583390563541, 0.02730245145417802
6247.480819772067, 0.027255187216789878
6375.171617399844, 0.025300743663681888
6604.9424940539375, 0.023147078464106838
6844.84446520492, 0.02089532554257094
7111.327691242797, 0.01861109541543597
7419.287897984981, 0.01689303224672699
7570.898214710815, 0.019969889209288202
7640.792859379115, 0.022709237618252623
7732.203473188901, 0.025477017250973844
7824.70767773867, 0.02819788536449637
7918.318556199576, 0.030965664997217562
8013.049348263274, 0.03373344462993878
8108.913452014461, 0.03645431274346132
8205.924425825806, 0.039222092376182516
8304.09599027553, 0.04196641624930439
8403.442030087966, 0.04468728436282693
8507.5892759196, 0.04766839971380872
8621.07912784435, 0.05039328881469114
8708.668352540586, 0.05280297718419588
8861.900345382604, 0.055412821368948234
8999.596576163683, 0.05827886828925401
9051.853306007955, 0.061060968280467434
9297.333609302128, 0.0553752921535893
9312.08777769317, 0.053060990539788536
9352.782579730332, 0.05678263772954924
9408.562245866658, 0.05019417547764793
9464.674579968665, 0.048067519940641804
9565.708837749586, 0.04526921058907703
9680.148180953494, 0.04190498449797281
9795.956619066625, 0.03856756498926782
9913.150531253857, 0.03523014548056283
10031.746492632195, 0.03190612926305747
10151.761276615001, 0.02856870975435248
10273.21185728434, 0.025191080372048633
10396.115411791734, 0.021813450989744798
10520.48932278748, 0.018476031481039823
10646.351180879197, 0.015125208681135219
10773.71878711972, 0.011801192463629859
10949.01553072947, 0.008299582637729536
11150.81992232605, 0.006272334843787253
11847.396723409374, 0.008218045949598518
12591.052457468963, 0.010401218697829714
13320.456440056223, 0.012431935578906012
14265.695016747837, 0.01447697677948094
15229.98928998949, 0.01594402792533009
16272.36150616621, 0.01742700055648301
16584.956639521704, 0.019972732331663884
16783.37074317936, 0.022552865887590423
16984.158573665845, 0.02513299944351695
17216.19843628647, 0.027812970335174006
17377.30625900355, 0.030367187737137646
17601.050109637734, 0.03285776293823037
17811.620245987386, 0.0354300779076238
18024.70953784459, 0.03798675570395102
18240.34812312244, 0.04056688925987756
18458.56650028892, 0.0431470228158041
